time,pPV
1651565700,29.44
1651566600,31.16
1651567500,31.68
1651568400,32.4
1651569300,33.88
1651570200,31.36
1651571100,32.04
1651572000,33.28
1651572900,33.0
1651573800,33.52
1651574700,32.64
1651575600,32.0
1651576500,34.4
1651577400,34.2
1651578300,35.88
1651579200,33.16
1651580100,29.84
1651581000,31.2
1651581900,33.88
1651582800,35.0
1651583700,31.92
1651584600,36.24
1651585500,32.8
1651586400,32.88
1651587300,30.88
1651588200,32.24
1651589100,28.32
1651590000,26.96
1651590900,25.52
1651591800,26.0
1651592700,24.76
1651593600,25.76
1651594500,24.32
1651595400,22.64
1651596300,23.28
1651597200,22.56
1651598100,21.84
1651599000,20.16
1651599900,20.2
1651600800,20.24
1651601700,20.04
1651602600,19.88
1651603500,20.12
1651604400,19.76
1651605300,19.44
1651606200,18.96
1651607100,18.64
1651608000,18.96
1651608900,18.64
1651609800,19.04
1651610700,18.84
1651611600,16.6
1651612500,16.24
1651613400,16.32
1651614300,16.4
1651615200,16.48
1651616100,16.56
1651617000,16.24
1651617900,16.48
1651618800,15.76
1651619700,12.56
1651620600,12.2
1651621500,12.96
1651622400,12.6
1651623300,12.84
1651624200,12.76
1651625100,12.72
1651626000,12.88
1651626900,12.8
1651627800,12.92
1651628700,12.52
1651629600,12.88
1651630500,12.6
1651631400,13.08
1651632300,12.72
1651633200,13.4
1651634100,13.4
1651635000,13.32
1651635900,13.44
1651636800,13.36
1651637700,13.48
1651638600,13.12
1651639500,13.68
1651640400,18.36
1651641300,19.0
1651642200,17.92
1651643100,22.4
1651644000,26.64
1651644900,25.04
1651645800,30.48
1651646700,26.84
1651647600,27.36
1651648500,27.52
1651649400,28.08
1651650300,28.56
1651651200,27.64
1651652100,28.28
1651653000,29.08
1651653900,29.44
1651654800,31.96
1651655700,27.8
1651656600,27.72
1651657500,28.52
1651658400,28.56
1651659300,30.64
1651660200,28.44
1651661100,27.6
1651662000,26.04
1651662900,25.2
1651663800,27.36
1651664700,27.28
1651665600,25.44
1651666500,24.92
1651667400,25.48
1651668300,27.64
1651669200,25.96
1651670100,25.2
1651671000,26.92
1651671900,28.72
1651672800,29.72
1651673700,27.16
1651674600,26.92
1651675500,27.52
1651676400,25.8
1651677300,26.08
1651678200,26.08
1651679100,24.64
1651680000,26.24
1651680900,25.0
1651681800,25.2
1651682700,24.84
1651683600,24.56
1651684500,23.6
1651685400,22.24
1651686300,21.36
1651687200,22.76
1651688100,22.24
1651689000,23.72
1651689900,21.2
1651690800,20.68
1651691700,19.6
1651692600,20.32
1651693500,20.28
1651694400,19.56
1651695300,20.32
1651696200,19.32
1651697100,19.56
1651698000,17.48
1651698900,17.48
1651699800,17.44
1651700700,17.28
1651701600,17.6
1651702500,17.36
1651703400,17.68
1651704300,17.4
1651705200,17.64
1651706100,17.32
1651707000,17.56
1651707900,17.48
1651708800,17.48
1651709700,17.56
1651710600,14.68
1651711500,13.76
1651712400,13.8
1651713300,14.04
1651714200,13.88
1651715100,14.24
1651716000,14.24
1651716900,14.36
1651717800,14.28
1651718700,14.24
1651719600,15.04
1651720500,15.0
1651721400,15.12
1651722300,14.84
1651723200,15.2
1651724100,15.0
1651725000,15.2
1651725900,15.12
1651726800,20.6
1651727700,21.6
1651728600,22.0
1651729500,23.16
1651730400,27.64
1651731300,32.52
1651732200,29.76
1651733100,29.84
1651734000,32.08
1651734900,33.0
1651735800,32.36
1651736700,32.4
1651737600,32.56
1651738500,31.04
1651739400,30.92
1651740300,32.92
1651741200,33.16
1651742100,31.76
1651743000,32.24
1651743900,32.96
1651744800,33.92
1651745700,33.32
1651746600,33.96
1651747500,34.48
1651748400,33.36
1651749300,30.96
1651750200,30.48
1651751100,35.92
1651752000,30.0
1651752900,29.88
1651753800,31.32
1651754700,28.24
1651755600,26.88
1651756500,27.68
1651757400,27.16
1651758300,27.4
1651759200,28.16
1651760100,27.76
1651761000,27.68
1651761900,27.12
1651762800,27.4
1651763700,27.36
1651764600,25.2
1651765500,25.04
1651766400,25.32
1651767300,24.6
1651768200,25.24
1651769100,25.56
1651770000,25.56
1651770900,24.4
1651771800,22.16
1651772700,23.68
1651773600,23.16
1651774500,22.16
1651775400,21.12
1651776300,19.48
1651777200,20.52
1651778100,18.24
1651779000,18.44
1651779900,18.48
1651780800,17.68
1651781700,17.72
1651782600,17.52
1651783500,17.92
1651784400,15.68
1651785300,15.88
1651786200,15.52
1651787100,15.68
1651788000,15.52
1651788900,15.64
1651789800,15.68
1651790700,16.24
1651791600,16.12
1651792500,15.52
1651793400,15.84
1651794300,15.68
1651795200,15.88
1651796100,15.56
1651797000,15.76
1651797900,15.64
1651798800,15.52
1651799700,15.76
1651800600,15.48
1651801500,15.88
1651802400,15.52
1651803300,15.8
1651804200,15.68
1651805100,15.76
1651806000,16.36
1651806900,16.16
1651807800,16.4
1651808700,16.28
1651809600,16.52
1651810500,16.12
1651811400,16.32
1651812300,16.52
1651813200,19.92
1651814100,19.16
1651815000,18.48
1651815900,22.12
1651816800,25.16
1651817700,27.84
1651818600,33.44
1651819500,37.36
1651820400,37.92
1651821300,37.12
1651822200,35.04
1651823100,34.24
1651824000,32.88
1651824900,31.8
1651825800,32.08
1651826700,32.72
1651827600,32.84
1651828500,33.52
1651829400,32.08
1651830300,35.68
1651831200,30.92
1651832100,31.68
1651833000,30.88
1651833900,31.0
1651834800,30.32
1651835700,29.4
1651836600,29.6
1651837500,29.08
1651838400,28.96
1651839300,27.2
1651840200,27.08
1651841100,26.16
1651842000,30.2
1651842900,29.4
1651843800,29.92
1651844700,29.92
1651845600,29.2
1651846500,29.2
1651847400,29.84
1651848300,28.88
1651849200,28.68
1651850100,28.6
1651851000,28.64
1651851900,28.48
1651852800,27.6
1651853700,27.2
1651854600,27.8
1651855500,28.08
1651856400,26.12
1651857300,23.88
1651858200,23.24
1651859100,22.32
1651860000,20.68
1651860900,20.32
1651861800,20.88
1651862700,20.6
1651863600,20.0
1651864500,18.76
1651865400,19.08
1651866300,18.8
1651867200,18.84
1651868100,17.4
1651869000,17.64
1651869900,17.4
1651870800,15.4
1651871700,15.28
1651872600,15.36
1651873500,16.0
1651874400,15.32
1651875300,15.48
1651876200,15.24
1651877100,15.44
1651878000,15.36
1651878900,15.64
1651879800,15.28
1651880700,15.6
1651881600,15.28
1651882500,15.68
1651883400,15.28
1651884300,15.64
1651885200,15.44
1651886100,15.48
1651887000,15.52
1651887900,15.4
1651888800,15.44
1651889700,15.32
1651890600,15.72
1651891500,15.36
1651892400,16.28
1651893300,16.0
1651894200,16.36
1651895100,16.04
1651896000,16.28
1651896900,16.0
1651897800,16.16
1651898700,15.96
1651899600,17.88
1651900500,18.64
1651901400,18.4
1651902300,18.72
1651903200,18.64
1651904100,19.08
1651905000,23.92
1651905900,23.68
1651906800,24.24
1651907700,24.04
1651908600,25.08
1651909500,25.64
1651910400,25.56
1651911300,26.56
1651912200,26.0
1651913100,25.08
1651914000,27.84
1651914900,27.0
1651915800,26.68
1651916700,24.64
1651917600,23.44
1651918500,27.28
1651919400,26.84
1651920300,27.08
1651921200,25.2
1651922100,25.68
1651923000,24.96
1651923900,27.0
1651924800,27.08
1651925700,27.08
1651926600,26.0
1651927500,25.72
1651928400,26.24
1651929300,25.24
1651930200,26.2
1651931100,26.44
1651932000,26.72
1651932900,27.8
1651933800,33.2
1651934700,27.24
1651935600,27.16
1651936500,26.76
1651937400,25.24
1651938300,25.88
1651939200,25.12
1651940100,24.44
1651941000,24.16
1651941900,21.04
1651942800,21.72
1651943700,21.4
1651944600,19.92
1651945500,19.6
1651946400,19.76
1651947300,19.8
1651948200,19.72
1651949100,19.88
1651950000,19.24
1651950900,18.84
1651951800,19.12
1651952700,18.56
1651953600,18.48
1651954500,18.52
1651955400,18.76
1651956300,18.44
1651957200,16.56
1651958100,16.32
1651959000,16.56
1651959900,16.4
1651960800,16.48
1651961700,12.76
1651962600,12.24
1651963500,13.32
1651964400,12.2
1651965300,12.6
1651966200,12.28
1651967100,12.4
1651968000,12.44
1651968900,12.28
1651969800,12.4
1651970700,12.16
1651971600,12.52
1651972500,12.28
1651973400,12.52
1651974300,12.12
1651975200,12.4
1651976100,12.4
1651977000,12.2
1651977900,12.68
1651978800,12.88
1651979700,13.2
1651980600,12.92
1651981500,13.16
1651982400,12.88
1651983300,13.0
1651984200,13.0
1651985100,12.96
1651986000,18.32
1651986900,19.32
1651987800,19.76
1651988700,19.44
1651989600,19.84
1651990500,20.4
1651991400,24.24
1651992300,24.76
1651993200,24.24
1651994100,24.36
1651995000,26.48
1651995900,25.56
1651996800,24.64
1651997700,23.0
1651998600,22.88
1651999500,23.48
1652000400,26.32
1652001300,26.64
1652002200,24.64
1652003100,24.04
1652004000,24.76
1652004900,25.04
1652005800,24.72
1652006700,24.16
1652007600,25.72
1652008500,25.88
1652009400,24.28
1652010300,25.08
1652011200,25.8
1652012100,25.36
1652013000,23.76
1652013900,22.72
1652014800,23.24
1652015700,23.0
1652016600,25.04
1652017500,22.48
1652018400,22.64
1652019300,22.24
1652020200,24.52
1652021100,22.72
1652022000,21.48
1652022900,22.04
1652023800,23.68
1652024700,22.64
1652025600,24.2
1652026500,25.88
1652027400,23.76
1652028300,22.2
1652029200,22.56
1652030100,20.16
1652031000,22.0
1652031900,20.24
1652032800,19.92
1652033700,19.64
1652034600,19.52
1652035500,19.68
1652036400,19.04
1652037300,19.16
1652038200,18.28
1652039100,18.4
1652040000,18.12
1652040900,18.4
1652041800,18.36
1652042700,18.16
1652043600,16.4
1652044500,16.12
1652045400,16.52
1652046300,16.12
1652047200,16.36
1652048100,16.88
1652049000,16.2
1652049900,16.4
1652050800,16.2
1652051700,16.52
1652052600,16.16
1652053500,16.52
1652054400,16.16
1652055300,16.4
1652056200,16.32
1652057100,16.28
1652058000,17.04
1652058900,16.28
1652059800,16.72
1652060700,16.28
1652061600,16.48
1652062500,16.32
1652063400,16.32
1652064300,16.4
1652065200,17.0
1652066100,17.32
1652067000,13.2
1652067900,13.32
1652068800,13.4
1652069700,13.12
1652070600,13.28
1652071500,13.68
1652072400,19.08
1652073300,18.88
1652074200,18.76
1652075100,22.6
1652076000,19.64
1652076900,25.04
1652077800,28.56
1652078700,33.24
1652079600,27.64
1652080500,26.6
1652081400,27.2
1652082300,27.36
1652083200,26.4
1652084100,28.32
1652085000,28.76
1652085900,29.84
1652086800,29.68
1652087700,27.48
1652088600,30.44
1652089500,30.04
1652090400,30.52
1652091300,28.84
1652092200,34.68
1652093100,28.64
1652094000,28.8
1652094900,29.12
1652095800,31.04
1652096700,27.76
1652097600,27.0
1652098500,27.12
1652099400,28.52
1652100300,27.96
1652101200,27.16
1652102100,27.16
1652103000,28.76
1652103900,28.52
1652104800,28.48
1652105700,27.88
1652106600,27.28
1652107500,27.32
1652108400,27.4
1652109300,27.4
1652110200,26.12
1652111100,25.92
1652112000,23.52
1652112900,24.28
1652113800,23.52
1652114700,24.88
1652115600,21.96
1652116500,22.16
1652117400,22.16
1652118300,22.32
1652119200,22.44
1652120100,22.64
1652121000,21.44
1652121900,20.72
1652122800,21.24
1652123700,20.28
1652124600,20.4
1652125500,18.92
1652126400,17.72
1652127300,18.04
1652128200,17.72
1652129100,18.6
1652130000,16.12
1652130900,15.92
1652131800,15.68
1652132700,15.48
1652133600,15.96
1652134500,15.72
1652135400,15.96
1652136300,15.52
1652137200,15.76
1652138100,15.76
1652139000,15.76
1652139900,14.88
1652140800,11.32
1652141700,11.8
1652142600,11.52
1652143500,11.88
1652144400,11.48
1652145300,11.56
1652146200,12.04
1652147100,11.96
1652148000,12.28
1652148900,11.96
1652149800,12.2
1652150700,11.84
1652151600,13.28
1652152500,13.68
1652153400,13.24
1652154300,13.28
1652155200,12.92
1652156100,13.2
1652157000,12.96
1652157900,13.64
1652158800,20.28
1652159700,21.04
1652160600,20.92
1652161500,23.12
1652162400,25.8
1652163300,33.04
1652164200,28.16
1652165100,27.04
1652166000,27.64
1652166900,27.8
1652167800,27.84
1652168700,27.8
1652169600,28.48
1652170500,29.88
1652171400,31.84
1652172300,32.76
1652173200,32.72
1652174100,32.04
1652175000,32.36
1652175900,31.44
1652176800,31.88
1652177700,32.56
1652178600,33.2
1652179500,32.24
1652180400,32.6
1652181300,31.04
1652182200,33.0
1652183100,32.56
1652184000,33.48
1652184900,31.64
1652185800,30.52
1652186700,33.4
1652187600,31.8
1652188500,33.56
1652189400,32.56
1652190300,34.8
1652191200,32.72
1652192100,30.08
1652193000,29.76
1652193900,29.6
1652194800,28.76
1652195700,28.32
1652196600,26.04
1652197500,30.0
1652198400,24.0
1652199300,24.44
1652200200,22.08
1652201100,21.92
1652202000,22.36
1652202900,21.12
1652203800,21.76
1652204700,20.84
1652205600,21.16
1652206500,21.0
1652207400,21.28
1652208300,20.24
1652209200,20.48
1652210100,20.24
1652211000,18.6
1652211900,18.56
1652212800,18.6
1652213700,19.2
1652214600,18.28
1652215500,18.64
1652216400,16.52
1652217300,16.76
1652218200,16.4
1652219100,16.52
1652220000,16.48
1652220900,16.24
1652221800,17.84
1652222700,16.6
1652223600,16.68
1652224500,16.32
1652225400,16.52
1652226300,16.48
1652227200,16.56
1652228100,16.6
1652229000,16.36
1652229900,16.72
1652230800,16.36
1652231700,16.6
1652232600,16.4
1652233500,16.44
1652234400,16.48
1652235300,16.32
1652236200,16.68
1652237100,16.4
1652238000,17.36
1652238900,16.96
1652239800,17.2
1652240700,17.08
1652241600,17.04
1652242500,16.08
1652243400,12.92
1652244300,13.88
1652245200,19.0
1652246100,18.04
1652247000,19.52
1652247900,21.72
1652248800,32.48
1652249700,29.84
1652250600,24.8
1652251500,22.24
1652252400,23.68
1652253300,24.84
1652254200,28.88
1652255100,27.92
1652256000,27.0
1652256900,26.44
1652257800,26.92
1652258700,26.0
1652259600,26.92
1652260500,27.44
1652261400,26.68
1652262300,25.24
1652263200,25.8
1652264100,25.72
1652265000,26.6
1652265900,26.08
1652266800,25.68
1652267700,26.56
1652268600,24.68
1652269500,28.72
1652270400,28.04
1652271300,28.36
1652272200,28.36
1652273100,28.68
1652274000,29.36
1652274900,29.2
1652275800,30.4
1652276700,29.12
1652277600,31.68
1652278500,31.36
1652279400,30.8
1652280300,31.0
1652281200,31.16
1652282100,30.92
1652283000,29.0
1652283900,29.08
1652284800,28.6
1652285700,29.08
1652286600,26.92
1652287500,27.32
1652288400,27.12
1652289300,26.28
1652290200,23.28
1652291100,22.2
1652292000,23.8
1652292900,22.64
1652293800,22.72
1652294700,22.48
1652295600,21.08
1652296500,20.48
1652297400,19.68
1652298300,20.04
1652299200,19.52
1652300100,19.88
1652301000,19.76
1652301900,20.56
1652302800,18.68
1652303700,17.44
1652304600,17.68
1652305500,17.36
1652306400,18.36
1652307300,17.4
1652308200,17.36
1652309100,17.16
1652310000,17.24
1652310900,17.36
1652311800,17.12
1652312700,17.44
1652313600,17.24
1652314500,17.36
1652315400,17.08
1652316300,17.2
1652317200,17.32
1652318100,17.08
1652319000,17.44
1652319900,17.0
1652320800,17.36
1652321700,17.0
1652322600,17.32
1652323500,17.12
1652324400,17.64
1652325300,17.96
1652326200,17.68
1652327100,18.04
1652328000,18.68
1652328900,18.12
1652329800,18.2
1652330700,18.0
1652331600,20.44
1652332500,21.64
1652333400,21.48
1652334300,22.6
1652335200,26.0
1652336100,21.72
1652337000,25.12
1652337900,22.24
1652338800,27.72
1652339700,29.48
1652340600,28.24
1652341500,28.12
1652342400,29.0
1652343300,27.56
1652344200,30.12
1652345100,29.48
1652346000,29.44
1652346900,28.0
1652347800,29.76
1652348700,30.48
1652349600,31.04
1652350500,32.8
1652351400,29.96
1652352300,30.04
1652353200,30.48
1652354100,29.24
1652355000,29.12
1652355900,29.84
1652356800,27.88
1652357700,26.24
1652358600,26.56
1652359500,25.32
1652360400,25.32
1652361300,24.2
1652362200,25.16
1652363100,24.96
1652364000,24.84
1652364900,26.04
1652365800,23.8
1652366700,24.76
1652367600,24.2
1652368500,24.2
1652369400,24.52
1652370300,24.68
1652371200,21.44
1652372100,21.84
1652373000,22.36
1652373900,21.36
1652374800,21.72
1652375700,20.44
1652376600,20.24
1652377500,19.0
1652378400,19.08
1652379300,19.24
1652380200,18.64
1652381100,18.24
1652382000,17.44
1652382900,16.12
1652383800,15.76
1652384700,16.08
1652385600,16.16
1652386500,16.48
1652387400,15.96
1652388300,15.64
1652389200,14.64
1652390100,13.88
1652391000,14.64
1652391900,14.04
1652392800,13.96
1652393700,14.28
1652394600,13.88
1652395500,14.88
1652396400,13.8
1652397300,14.84
1652398200,13.76
1652399100,14.52
1652400000,14.12
1652400900,14.08
1652401800,14.32
1652402700,13.92
1652403600,14.52
1652404500,14.0
1652405400,14.04
1652406300,13.64
1652407200,14.52
1652408100,13.72
1652409000,14.28
1652409900,14.28
1652410800,14.6
1652411700,14.44
1652412600,14.48
1652413500,14.48
1652414400,14.32
1652415300,14.76
1652416200,14.36
1652417100,15.48
1652418000,17.84
1652418900,18.04
1652419800,17.76
1652420700,18.88
1652421600,24.8
1652422500,25.44
1652423400,25.76
1652424300,28.92
1652425200,28.6
1652426100,26.24
1652427000,28.6
1652427900,28.24
1652428800,29.2
1652429700,28.8
1652430600,27.84
1652431500,30.72
1652432400,31.4
1652433300,31.24
1652434200,29.88
1652435100,28.84
1652436000,28.64
1652436900,29.32
1652437800,28.56
1652438700,28.08
1652439600,28.64
1652440500,26.28
1652441400,26.8
1652442300,25.36
1652443200,25.84
1652444100,26.12
1652445000,25.24
1652445900,24.6
1652446800,23.92
1652447700,25.6
1652448600,24.24
1652449500,23.24
1652450400,24.12
1652451300,25.28
1652452200,25.0
1652453100,24.52
1652454000,23.56
1652454900,23.16
1652455800,23.56
1652456700,22.56
1652457600,22.12
1652458500,22.12
1652459400,23.24
1652460300,21.56
1652461200,20.56
1652462100,19.4
1652463000,19.24
1652463900,19.96
1652464800,20.12
1652465700,18.8
1652466600,17.88
1652467500,19.28
1652468400,19.52
1652469300,17.12
1652470200,17.28
1652471100,16.4
1652472000,17.48
1652472900,15.64
1652473800,15.8
1652474700,15.72
1652475600,13.6
1652476500,14.12
1652477400,13.36
1652478300,14.16
1652479200,13.36
1652480100,13.64
1652481000,13.36
1652481900,13.64
1652482800,13.64
1652483700,13.56
1652484600,13.44
1652485500,13.44
1652486400,14.36
1652487300,13.4
1652488200,14.36
1652489100,13.4
1652490000,13.76
1652490900,13.96
1652491800,13.6
1652492700,13.56
1652493600,13.36
1652494500,13.72
1652495400,13.32
1652496300,14.24
1652497200,14.0
1652498100,14.24
1652499000,14.04
1652499900,14.12
1652500800,14.4
1652501700,13.84
1652502600,14.84
1652503500,14.04
1652504400,16.16
1652505300,16.52
1652506200,16.68
1652507100,17.32
1652508000,16.6
1652508900,17.68
1652509800,21.52
1652510700,21.56
1652511600,23.0
1652512500,23.96
1652513400,23.16
1652514300,23.8
1652515200,26.92
1652516100,28.0
1652517000,26.36
1652517900,27.36
1652518800,27.4
1652519700,26.44
1652520600,26.72
1652521500,25.64
1652522400,27.24
1652523300,27.2
1652524200,26.84
1652525100,26.04
1652526000,25.48
1652526900,25.64
1652527800,25.12
1652528700,25.32
1652529600,26.76
1652530500,25.84
1652531400,24.04
1652532300,23.4
1652533200,21.92
1652534100,20.68
1652535000,20.8
1652535900,20.76
1652536800,21.04
1652537700,21.72
1652538600,23.32
1652539500,20.52
1652540400,20.28
1652541300,20.84
1652542200,20.48
1652543100,19.28
1652544000,19.76
1652544900,19.92
1652545800,19.2
1652546700,20.48
1652547600,17.92
1652548500,18.36
1652549400,17.16
1652550300,16.32
1652551200,16.4
1652552100,16.24
1652553000,16.36
1652553900,16.04
1652554800,18.28
1652555700,17.48
1652556600,16.0
1652557500,16.76
1652558400,16.32
1652559300,15.64
1652560200,15.84
1652561100,14.92
1652562000,12.76
1652562900,12.68
1652563800,13.08
1652564700,12.68
1652565600,13.04
1652566500,13.4
1652567400,12.88
1652568300,12.8
1652569200,12.68
1652570100,13.44
1652571000,12.72
1652571900,13.12
1652572800,12.72
1652573700,12.8
1652574600,12.8
1652575500,12.6
1652576400,12.96
1652577300,12.6
1652578200,12.92
1652579100,12.72
1652580000,12.76
